frame,timestamp,qw,qx,qy,qz,tx,ty,tz,confidence
263,8.766667,-0.65019191,0.66022445,0.0463559,0.37310225,-0.015405,-0.104101,1.101404,0.8
264,8.8,-0.65114033,0.65943335,0.04652657,0.37282597,-0.015416,-0.104133,1.101225,0.8
265,8.833333,-0.65213737,0.65860491,0.04667578,0.37252891,-0.015425,-0.10419,1.10135,0.8
266,8.866667,-0.65313796,0.65778161,0.04678754,0.37221645,-0.015428,-0.10424,1.101436,0.8
267,8.9,-0.6541665,0.65693387,0.04689167,0.37189414,-0.015432,-0.104297,1.101583,0.8
268,8.933333,-0.65512751,0.65614145,0.04697704,0.3715905,-0.015435,-0.104388,1.102286,0.8
269,8.966667,0.65594196,-0.65547747,-0.04702216,-0.37131973,-0.015433,-0.104488,1.103416,0.8
270,9.0,0.65675737,-0.65482134,-0.04703799,-0.37103395,-0.01543,-0.104589,1.10441,0.8
271,9.033333,0.65766749,-0.65408538,-0.0470585,-0.37071725,-0.015435,-0.104706,1.105119,0.8
272,9.066667,0.65864965,-0.65327972,-0.04710781,-0.37038776,-0.015447,-0.10483,1.105662,0.8
273,9.1,0.65966147,-0.65242757,-0.04721474,-0.37007538,-0.015466,-0.104952,1.106114,0.8
274,9.133333,0.66070415,-0.65153261,-0.04736342,-0.3697729,-0.015489,-0.105066,1.106449,0.8
275,9.166667,0.66181718,-0.6505857,-0.04749105,-0.36943317,-0.015506,-0.105179,1.106751,0.8
276,9.2,0.66288855,-0.64970264,-0.04752838,-0.36906139,-0.015508,-0.10529,1.107455,0.8
277,9.233333,0.66394157,-0.64883053,-0.0475675,-0.36869754,-0.015511,-0.105421,1.108569,0.8
278,9.266667,0.66494742,-0.64798064,-0.04764887,-0.36836884,-0.015522,-0.10556,1.109716,0.8
279,9.3,0.66591255,-0.64716264,-0.0477336,-0.3680523,-0.015534,-0.105716,1.110969,0.8
280,9.333333,0.66701597,-0.6462045,-0.04788206,-0.36771831,-0.015556,-0.105899,1.112114,0.8
281,9.366667,0.66825496,-0.6451219,-0.04804938,-0.36734766,-0.01558,-0.106101,1.113283,0.8
282,9.4,0.66968943,-0.64386938,-0.04820626,-0.36691203,-0.015604,-0.106323,1.114334,0.8
283,9.433333,0.67122737,-0.6424923,-0.04844042,-0.36648464,-0.015636,-0.106498,1.114589,0.8
284,9.466667,0.67263624,-0.6412255,-0.04867182,-0.36608934,-0.015658,-0.10664,1.115136,0.8
285,9.5,0.6739785,-0.64001799,-0.04890452,-0.36570248,-0.015671,-0.106816,1.116519,0.8
286,9.533333,0.67533869,-0.63876814,-0.04919711,-0.36533897,-0.015691,-0.106999,1.117825,0.8
287,9.566667,0.67676281,-0.63743818,-0.04951717,-0.36498316,-0.015715,-0.107211,1.119216,0.8
288,9.6,0.67845414,-0.63585986,-0.04990518,-0.36454313,-0.015746,-0.107461,1.120646,0.8
289,9.633333,0.68071257,-0.63377207,-0.05039333,-0.36390091,-0.015791,-0.107766,1.121088,0.8
290,9.666667,0.68335351,-0.63129049,-0.05099564,-0.36318004,-0.015841,-0.108108,1.121448,0.8
291,9.7,0.68594754,-0.62881589,-0.0515284,-0.36250706,-0.016074,-0.108389,1.122509,0.8
292,9.733333,0.68859816,-0.62622874,-0.05197605,-0.36189589,-0.017287,-0.108628,1.123879,0.8
293,9.766667,0.69158301,-0.62318553,-0.05250841,-0.36138014,-0.019415,-0.108907,1.125183,0.8
294,9.8,0.69478211,-0.61986761,-0.05286471,-0.36089789,-0.021301,-0.109422,1.126395,0.8
295,9.833333,0.69829004,-0.61619107,-0.05306011,-0.36039452,-0.0228,-0.110091,1.126566,0.8
296,9.866667,0.70216764,-0.61204415,-0.05332638,-0.35988728,-0.02405,-0.11064,1.125681,0.8
297,9.9,0.7059671,-0.60793993,-0.05352273,-0.35938116,-0.024898,-0.111061,1.125065,0.8
298,9.933333,0.70958124,-0.60396197,-0.05381146,-0.35892719,-0.025486,-0.111369,1.124574,0.8
299,9.966667,0.71337248,-0.59980222,-0.05403509,-0.35835346,-0.025891,-0.111662,1.124222,0.8
300,10.0,0.71750252,-0.59539297,-0.05385827,-0.35748656,-0.026131,-0.111994,1.123853,0.8
301,10.033333,0.72164078,-0.5909914,-0.05352683,-0.35650894,-0.026272,-0.112303,1.123421,0.8
302,10.066667,0.7256059,-0.58672366,-0.0532418,-0.35555132,-0.026372,-0.112539,1.123059,0.8
303,10.1,0.72919211,-0.58274944,-0.05321668,-0.35475335,-0.026468,-0.112693,1.123543,0.8
304,10.133333,0.73245372,-0.57911398,-0.05315676,-0.35399563,-0.026539,-0.112821,1.124693,0.8
305,10.166667,0.73569946,-0.57554891,-0.05285012,-0.35312408,-0.026577,-0.112978,1.125856,0.8
306,10.2,0.738942,-0.57196259,-0.05253038,-0.3522273,-0.026611,-0.113149,1.126963,0.8
307,10.233333,0.74207574,-0.56852888,-0.05202469,-0.3512719,-0.026623,-0.113328,1.128138,0.8
308,10.266667,0.74505057,-0.56522264,-0.0516023,-0.35037153,-0.026637,-0.113515,1.12934,0.8
309,10.3,0.74776285,-0.56211414,-0.05143076,-0.34961879,-0.026669,-0.113671,1.130551,0.8
310,10.333333,0.75016164,-0.55932495,-0.05133507,-0.3489668,-0.026699,-0.113803,1.131744,0.8
311,10.366667,0.7524876,-0.55658793,-0.05129271,-0.34834085,-0.026729,-0.113947,1.132861,0.8
312,10.4,0.75506852,-0.55353711,-0.05122577,-0.3476264,-0.026752,-0.114126,1.133152,0.8
313,10.433333,0.75779279,-0.55030681,-0.05110675,-0.34684378,-0.02676,-0.114297,1.132692,0.8
314,10.466667,0.76019475,-0.5474362,-0.05101899,-0.34614247,-0.026765,-0.114391,1.132451,0.8
315,10.5,0.76206627,-0.54515574,-0.05106547,-0.34561906,-0.026777,-0.11443,1.133027,0.8
316,10.533333,0.76380537,-0.54299831,-0.0512014,-0.34515591,-0.026796,-0.114468,1.133434,0.8
317,10.566667,0.76585294,-0.54041464,-0.05143867,-0.34463799,-0.026822,-0.114536,1.132888,0.8
318,10.6,0.76773756,-0.53799157,-0.05174406,-0.34418987,-0.026851,-0.114609,1.133208,0.8
319,10.633333,0.76935397,-0.53587763,-0.05207255,-0.34382855,-0.026878,-0.114631,1.133414,0.8
320,10.666667,0.77089412,-0.53384205,-0.05241213,-0.34349365,-0.0269,-0.114663,1.133711,0.8
321,10.7,0.77248868,-0.53175472,-0.05267275,-0.34310895,-0.026911,-0.114725,1.133967,0.8
322,10.733333,0.7740858,-0.52966026,-0.05292138,-0.34271054,-0.026921,-0.114796,1.13427,0.8
323,10.766667,0.77550535,-0.52777797,-0.05318554,-0.34236407,-0.02693,-0.114839,1.134551,0.8
324,10.8,0.77683619,-0.52603302,-0.05335102,-0.34200652,-0.02693,-0.114875,1.134785,0.8
325,10.833333,0.77815446,-0.52430933,-0.05347238,-0.34163733,-0.026929,-0.114924,1.135088,0.8
326,10.866667,0.77948285,-0.52255388,-0.05362893,-0.34127388,-0.026929,-0.114926,1.134495,0.8
327,10.9,0.78071193,-0.52092759,-0.05376683,-0.34092881,-0.026931,-0.114976,1.134985,0.8
328,10.933333,0.78187983,-0.51936566,-0.05393328,-0.34060894,-0.026936,-0.115018,1.135276,0.8
329,10.966667,0.78303089,-0.5178223,-0.05409387,-0.34028893,-0.026944,-0.115067,1.135674,0.8
330,11.0,0.7841238,-0.5163698,-0.05418772,-0.33996439,-0.026951,-0.115177,1.137022,0.8
331,11.033333,0.78521803,-0.51489593,-0.05430586,-0.33965526,-0.027148,-0.115053,1.137557,0.8
332,11.066667,0.78626747,-0.51345401,-0.05441384,-0.33939296,-0.027489,-0.114774,1.138035,0.8
333,11.1,0.78733517,-0.51192138,-0.05452526,-0.339215,-0.027755,-0.114631,1.139067,0.8
334,11.133333,0.78844739,-0.51025338,-0.05467219,-0.33912114,-0.027953,-0.114526,1.139236,0.8
335,11.166667,0.78948153,-0.50856439,-0.05468742,-0.33924985,-0.027005,-0.114874,1.139062,0.8
336,11.2,0.79064491,-0.50649092,-0.05420737,-0.3397192,-0.024545,-0.115802,1.138945,0.8
337,11.233333,0.79195821,-0.50401596,-0.05333811,-0.34047782,-0.022175,-0.116627,1.138055,0.8
338,11.266667,0.79320495,-0.50152569,-0.05242703,-0.34139317,-0.02086,-0.117138,1.136983,0.8
339,11.3,0.79425525,-0.49918803,-0.05185799,-0.34246263,-0.020271,-0.117409,1.135717,0.8
340,11.333333,0.79545024,-0.49663809,-0.05154526,-0.34344229,-0.019906,-0.117788,1.134233,0.8
341,11.366667,0.79676043,-0.49412425,-0.05111167,-0.34409539,-0.019846,-0.118244,1.132723,0.8
342,11.4,0.79775363,-0.49212322,-0.05104396,-0.34467144,-0.020032,-0.118651,1.131128,0.8
343,11.433333,0.79868531,-0.4901976,-0.05147686,-0.34519302,-0.02019,-0.119078,1.129444,0.8
344,11.466667,0.79962007,-0.48832379,-0.05206444,-0.34559647,-0.020306,-0.119318,1.127745,0.8
345,11.5,0.80043606,-0.48670593,-0.05262632,-0.34590451,-0.02038,-0.119407,1.126092,0.8
346,11.533333,0.80121827,-0.48518828,-0.05319095,-0.34613919,-0.020429,-0.119421,1.124464,0.8
347,11.566667,0.8021656,-0.48342532,-0.05387715,-0.34630559,-0.020465,-0.119492,1.123551,0.8
348,11.6,0.80326966,-0.48146782,-0.05455869,-0.34636678,-0.020487,-0.119622,1.123487,0.8
349,11.633333,0.80378282,-0.48044136,-0.05507254,-0.34652027,-0.020483,-0.119542,1.122656,0.8
350,11.666667,0.80421362,-0.47955717,-0.05558111,-0.34666427,-0.020478,-0.119448,1.121784,0.8
351,11.7,0.80497627,-0.47820324,-0.0561209,-0.34667753,-0.020488,-0.119462,1.121449,0.8
352,11.733333,0.80547716,-0.47727517,-0.05656044,-0.3467216,-0.02049,-0.119366,1.120555,0.8
353,11.766667,0.80619136,-0.47604667,-0.05698327,-0.34668136,-0.020493,-0.119338,1.119964,0.8
354,11.8,0.80712092,-0.47447413,-0.05749595,-0.34658958,-0.020496,-0.119429,1.119991,0.8
355,11.833333,0.80754931,-0.47365542,-0.05795334,-0.34663534,-0.020486,-0.119385,1.119552,0.8
356,11.866667,0.80768832,-0.47330561,-0.05829268,-0.34673237,-0.020474,-0.119234,1.118648,0.8
357,11.9,0.80802458,-0.4726562,-0.05868088,-0.34676931,-0.020475,-0.119157,1.118002,0.8
358,11.933333,0.80856358,-0.47170154,-0.05910502,-0.34674081,-0.02048,-0.119155,1.117598,0.8
359,11.966667,0.80931183,-0.47044372,-0.05951216,-0.34663435,-0.020476,-0.119248,1.117728,0.8
360,12.0,0.8096889,-0.46974315,-0.05988603,-0.34663947,-0.02047,-0.119184,1.117215,0.8
361,12.033333,0.81003368,-0.46908062,-0.06029494,-0.34666025,-0.020471,-0.119123,1.116765,0.8
362,12.066667,0.81048335,-0.46827204,-0.0606785,-0.34663548,-0.020477,-0.119082,1.116281,0.8
363,12.1,0.81057349,-0.46801058,-0.06101744,-0.34671831,-0.020483,-0.118864,1.114728,0.8
364,12.133333,0.81067317,-0.46772062,-0.06140183,-0.34680867,-0.020487,-0.118715,1.113542,0.8
365,12.166667,0.81123102,-0.46677353,-0.06171092,-0.34672535,-0.020483,-0.118776,1.11354,0.8
366,12.2,0.81172552,-0.46593932,-0.06195444,-0.34664663,-0.020475,-0.118772,1.113184,0.8
367,12.233333,0.81211947,-0.46523754,-0.06225176,-0.34661322,-0.020471,-0.118735,1.112585,0.8
368,12.266667,0.81272195,-0.46419866,-0.06263919,-0.34652412,-0.020475,-0.118818,1.112623,0.8
369,12.3,0.81324284,-0.46327166,-0.06307026,-0.34646441,-0.020476,-0.118884,1.112611,0.8
370,12.333333,0.81343067,-0.46288082,-0.06339109,-0.34648733,-0.020469,-0.118769,1.111862,0.8
371,12.366667,0.81363232,-0.46246745,-0.063717,-0.34650606,-0.020466,-0.118676,1.111266,0.8
372,12.4,0.81418796,-0.46148203,-0.06417168,-0.34643081,-0.020472,-0.118784,1.111498,0.8
373,12.433333,0.81458595,-0.46072726,-0.06461625,-0.34641717,-0.020477,-0.118819,1.111402,0.8
374,12.466667,0.81505973,-0.45987346,-0.06487635,-0.34638864,-0.020481,-0.11883,1.111221,0.8
375,12.5,0.81544951,-0.45917967,-0.06487088,-0.34639268,-0.020476,-0.118715,1.110279,0.8
376,12.533333,0.8158339,-0.45843528,-0.06492066,-0.34646421,-0.020475,-0.118675,1.109983,0.8
377,12.566667,0.81589899,-0.45811874,-0.06504679,-0.34670588,-0.020483,-0.118365,1.109477,0.8
378,12.6,0.81555049,-0.45843765,-0.06509326,-0.34709534,-0.020491,-0.117739,1.107929,0.8
379,12.633333,0.81576311,-0.45790376,-0.06513118,-0.34729328,-0.020495,-0.117647,1.107174,0.8
380,12.666667,0.81633411,-0.45682208,-0.06519529,-0.34736404,-0.02049,-0.1177,1.106736,0.8
381,12.7,0.81698227,-0.45562088,-0.06526445,-0.34740486,-0.020493,-0.117581,1.106629,0.8
382,12.733333,0.8177804,-0.45419995,-0.0652977,-0.3473814,-0.0205,-0.117559,1.107042,0.8
383,12.766667,0.81857838,-0.45279532,-0.06528818,-0.34733743,-0.0205,-0.117604,1.10791,0.8
384,12.8,0.81928729,-0.4515277,-0.06527518,-0.34731863,-0.020492,-0.117688,1.10901,0.8
385,12.833333,0.81987154,-0.45041614,-0.06536479,-0.34736638,-0.02049,-0.117767,1.10998,0.8
386,12.866667,0.82046045,-0.44930602,-0.06543571,-0.34740022,-0.020492,-0.117843,1.110836,0.8
387,12.9,0.82116326,-0.44807013,-0.06535678,-0.34735076,-0.020491,-0.117945,1.111723,0.8
388,12.933333,0.82191331,-0.44677112,-0.06525232,-0.34726966,-0.020493,-0.118055,1.112602,0.8
389,12.966667,0.82258713,-0.44559983,-0.06514725,-0.34719886,-0.020497,-0.118163,1.113573,0.8
390,13.0,0.82318453,-0.44452084,-0.06515053,-0.34716548,-0.020505,-0.118278,1.11464,0.8
391,13.033333,0.8236973,-0.44352366,-0.06532617,-0.34719161,-0.020521,-0.118381,1.115603,0.8
392,13.066667,0.82413596,-0.44264024,-0.06552838,-0.34723992,-0.020533,-0.118446,1.116114,0.8
393,13.1,0.82460918,-0.44172781,-0.06566308,-0.34725293,-0.020539,-0.118477,1.116173,0.8
394,13.133333,0.8251252,-0.44079798,-0.06565395,-0.34721045,-0.020537,-0.118531,1.116461,0.8
395,13.166667,0.8256071,-0.43990352,-0.06571383,-0.34718799,-0.020534,-0.11861,1.116955,0.8
396,13.2,0.82597272,-0.43916226,-0.0658797,-0.34722536,-0.020536,-0.118665,1.117348,0.8
397,13.233333,0.82584835,-0.43923186,-0.06596507,-0.34741688,-0.02054,-0.118455,1.116541,0.8
398,13.266667,0.82577515,-0.43922802,-0.06601517,-0.34758617,-0.020544,-0.11828,1.115721,0.8
399,13.3,0.82616545,-0.43847645,-0.06607445,-0.34759634,-0.020551,-0.118359,1.115929,0.8
400,13.333333,0.82663379,-0.4376133,-0.06608432,-0.34756876,-0.020561,-0.118451,1.116411,0.8
401,13.366667,0.82695866,-0.43699296,-0.06607285,-0.34757862,-0.020565,-0.118447,1.116298,0.8
402,13.4,0.82729792,-0.43635996,-0.06605161,-0.3475706,-0.020557,-0.118458,1.116118,0.8
403,13.433333,0.82781818,-0.43544359,-0.0660165,-0.34748779,-0.020546,-0.118567,1.116445,0.8
404,13.466667,0.82821385,-0.4347079,-0.06606551,-0.34745677,-0.020539,-0.118613,1.116428,0.8
405,13.5,0.82854722,-0.43404349,-0.06623231,-0.34746083,-0.020539,-0.118683,1.116831,0.8
406,13.533333,0.82898693,-0.43320846,-0.06656064,-0.34739139,-0.020549,-0.118975,1.117447,0.8
407,13.566667,0.82901014,-0.43323655,-0.06699425,-0.34721759,-0.020316,-0.119569,1.11646,0.8
408,13.6,0.82847139,-0.434453,-0.06772143,-0.34684226,-0.019908,-0.120361,1.114199,0.8
409,13.633333,0.82872796,-0.43473041,-0.06918032,-0.34559156,-0.019392,-0.121701,1.113634,0.8
410,13.666667,0.83015762,-0.43351739,-0.07132847,-0.34323935,-0.018809,-0.123399,1.113387,0.8
411,13.7,0.8317981,-0.43232428,-0.07363292,-0.34027317,-0.018374,-0.124685,1.112132,0.8
412,13.733333,0.83377187,-0.431236,-0.07632283,-0.3362065,-0.019576,-0.126024,1.111279,0.8
413,13.766667,0.83621141,-0.43005388,-0.07969594,-0.33083634,-0.022501,-0.127389,1.110312,0.8
414,13.8,0.83819667,-0.42992076,-0.08302588,-0.3251172,-0.023374,-0.128094,1.107926,0.8
415,13.833333,0.83963528,-0.43057714,-0.08593052,-0.31973718,-0.021845,-0.12839,1.104968,0.8
416,13.866667,0.84074181,-0.43137443,-0.08848405,-0.31502364,-0.020437,-0.128463,1.10255,0.8
417,13.9,0.8418137,-0.43179457,-0.09075208,-0.31091349,-0.019571,-0.128435,1.10024,0.8
418,13.933333,0.84264306,-0.4322209,-0.09276324,-0.30746179,-0.01903,-0.128256,1.097712,0.8
419,13.966667,0.84277231,-0.43352324,-0.09450786,-0.30473054,-0.018707,-0.127884,1.095272,0.8
420,14.0,0.84272269,-0.43492725,-0.09611145,-0.30235631,-0.018497,-0.127741,1.093051,0.8
421,14.033333,0.84271271,-0.43616247,-0.09750704,-0.30014991,-0.018336,-0.127759,1.090621,0.8
422,14.066667,0.8431495,-0.43644438,-0.09902789,-0.2980079,-0.018239,-0.127843,1.088686,0.8
423,14.1,0.84383242,-0.43609989,-0.10074001,-0.29599863,-0.018188,-0.127932,1.086933,0.8
424,14.133333,0.84415806,-0.4363293,-0.10218379,-0.29423186,-0.018139,-0.12782,1.084789,0.8
425,14.166667,0.84468068,-0.43617089,-0.10353508,-0.2924893,-0.01809,-0.127807,1.083323,0.8
426,14.2,0.84550057,-0.43542705,-0.10491031,-0.29073336,-0.018042,-0.127917,1.082466,0.8
427,14.233333,0.84568517,-0.43576514,-0.10601543,-0.28928544,-0.018002,-0.127713,1.080739,0.8
428,14.266667,0.84564154,-0.43643963,-0.10701626,-0.28802493,-0.017982,-0.1274,1.078556,0.8
429,14.3,0.84560972,-0.43698624,-0.10807724,-0.28689115,-0.017969,-0.127152,1.076576,0.8
430,14.333333,0.84551729,-0.43757805,-0.10908088,-0.28587991,-0.017954,-0.126927,1.074748,0.8
431,14.366667,0.84589333,-0.43730609,-0.11012276,-0.28478209,-0.017935,-0.126894,1.073454,0.8
432,14.4,0.84645883,-0.43666598,-0.11112466,-0.28369275,-0.017903,-0.126967,1.072752,0.8
433,14.433333,0.84695953,-0.43608194,-0.11208684,-0.28271654,-0.01788,-0.126991,1.07199,0.8
434,14.466667,0.84725757,-0.43581614,-0.11296203,-0.28188382,-0.017871,-0.126859,1.070566,0.8
435,14.5,0.84742218,-0.43577068,-0.11375572,-0.28113912,-0.017865,-0.12667,1.068979,0.8
436,14.533333,0.84762916,-0.43562876,-0.11452795,-0.28042067,-0.017847,-0.126545,1.067681,0.8
437,14.566667,0.84793665,-0.43528262,-0.11529524,-0.27971322,-0.017825,-0.1265,1.066833,0.8
438,14.6,0.84829315,-0.43480555,-0.11609524,-0.27904257,-0.01781,-0.126476,1.066135,0.8
439,14.633333,0.84866719,-0.43426642,-0.11690936,-0.27840418,-0.0178,-0.126448,1.065415,0.8
440,14.666667,0.84889093,-0.43398264,-0.11766515,-0.27784558,-0.017793,-0.126327,1.06429,0.8
441,14.7,0.84904713,-0.43379897,-0.11839782,-0.27734344,-0.017788,-0.126174,1.062958,0.8
442,14.733333,0.84933122,-0.43338554,-0.11910843,-0.27681518,-0.017778,-0.126086,1.061875,0.8
443,14.766667,0.84965211,-0.43291849,-0.11973837,-0.27628896,-0.017764,-0.126038,1.061105,0.8
444,14.8,0.84999203,-0.43240223,-0.12035579,-0.27578314,-0.017931,-0.12601,1.060582,0.8
445,14.833333,0.85030644,-0.43193468,-0.12092735,-0.27529616,-0.018225,-0.125959,1.059974,0.8
446,14.866667,0.85057436,-0.43154928,-0.12146609,-0.27483533,-0.018258,-0.125876,1.059112,0.8
447,14.9,0.85081354,-0.43120489,-0.12199918,-0.2743991,-0.018109,-0.125784,1.058234,0.8
448,14.933333,0.85103365,-0.43088574,-0.12252762,-0.2739821,-0.018001,-0.125711,1.057545,0.8
449,14.966667,0.85124635,-0.430555,-0.12308926,-0.27358924,-0.01792,-0.125629,1.056706,0.8
450,15.0,0.85147065,-0.430184,-0.12367745,-0.27320934,-0.017858,-0.12557,1.055989,0.8
451,15.033333,0.85169238,-0.42981532,-0.12424421,-0.27284109,-0.017808,-0.125527,1.055418,0.8
452,15.066667,0.85191193,-0.42945571,-0.12476689,-0.27248315,-0.017774,-0.125474,1.054835,0.8
453,15.1,0.85213474,-0.42908863,-0.1252642,-0.27213638,-0.017745,-0.125422,1.054245,0.8
454,15.133333,0.85230899,-0.42881512,-0.12571337,-0.27181451,-0.01772,-0.125369,1.053743,0.8
455,15.166667,0.85247178,-0.42854127,-0.12619755,-0.27151135,-0.017705,-0.125311,1.053215,0.8
456,15.2,0.85270469,-0.42811117,-0.12677519,-0.27118921,-0.017695,-0.125256,1.052494,0.8
457,15.233333,0.85296208,-0.42761417,-0.12741611,-0.27086334,-0.017686,-0.125171,1.051433,0.8
458,15.266667,0.85320723,-0.42714003,-0.12803198,-0.27054876,-0.017849,-0.125059,1.050214,0.8
459,15.3,0.85345216,-0.42667148,-0.12860546,-0.27024342,-0.018137,-0.124946,1.049059,0.8
460,15.333333,0.85366201,-0.42624327,-0.12918696,-0.26997886,-0.018344,-0.124825,1.047863,0.8
461,15.366667,0.85387011,-0.42581731,-0.12972918,-0.26973281,-0.018489,-0.124751,1.047083,0.8
462,15.4,0.85410045,-0.42533362,-0.130307,-0.26948806,-0.018592,-0.124697,1.046391,0.8
463,15.433333,0.85429518,-0.42492495,-0.13086727,-0.26924393,-0.018659,-0.124627,1.04561,0.8
464,15.466667,0.85449507,-0.42451182,-0.13141006,-0.2689968,-0.01871,-0.124587,1.045149,0.8
465,15.5,0.85467921,-0.42412592,-0.1319323,-0.26876482,-0.018753,-0.124534,1.044669,0.8
466,15.533333,0.8548741,-0.42369581,-0.13249652,-0.26854572,-0.018789,-0.124476,1.044121,0.8
467,15.566667,0.85510967,-0.42314091,-0.13316165,-0.26834156,-0.01882,-0.124435,1.043592,0.8
468,15.6,0.85526991,-0.42276411,-0.1337008,-0.26815664,-0.018839,-0.124343,1.042855,0.8
469,15.633333,0.85530592,-0.42265369,-0.1341109,-0.26801104,-0.018851,-0.124191,1.041877,0.8
470,15.666667,0.85529811,-0.42260713,-0.13454158,-0.2678935,-0.018869,-0.124003,1.040652,0.8
471,15.7,0.85532806,-0.42248227,-0.13502197,-0.26775307,-0.018881,-0.123818,1.039236,0.8
472,15.733333,0.85537072,-0.42234855,-0.13549586,-0.26758833,-0.018879,-0.123658,1.037885,0.8
473,15.766667,0.85540681,-0.42225825,-0.13591102,-0.26740486,-0.018871,-0.123506,1.036602,0.8
474,15.8,0.85546092,-0.42215976,-0.13628457,-0.26719706,-0.018861,-0.123388,1.035576,0.8
475,15.833333,0.85555991,-0.42196893,-0.13669144,-0.26697363,-0.018854,-0.123311,1.034787,0.8
476,15.866667,0.85570126,-0.42169126,-0.13715399,-0.26672197,-0.019017,-0.12326,1.034102,0.8
477,15.9,0.85582919,-0.42146183,-0.13758458,-0.26645226,-0.019127,-0.123203,1.033433,0.8
478,15.933333,0.85592033,-0.42130457,-0.13798216,-0.2662025,-0.019031,-0.123135,1.03275,0.8
479,15.966667,0.85604646,-0.42107076,-0.13839636,-0.26595173,-0.01896,-0.123082,1.032119,0.8
480,16.0,0.85615432,-0.42085537,-0.13886491,-0.26570109,-0.019098,-0.123202,1.031635,0.8
481,16.033333,0.85621745,-0.42070674,-0.13939409,-0.26545583,-0.019383,-0.123426,1.031119,0.8
482,16.066667,0.85634403,-0.42045863,-0.13990092,-0.26517387,-0.019573,-0.123418,1.030621,0.8
483,16.1,0.85650629,-0.42016225,-0.14037428,-0.26486923,-0.019694,-0.123413,1.030123,0.8
484,16.133333,0.85664342,-0.41990257,-0.1408563,-0.26458153,-0.019777,-0.123573,1.02967,0.8
485,16.166667,0.85669608,-0.41976512,-0.14136915,-0.2643555,-0.019841,-0.123667,1.029308,0.8
486,16.2,0.85668871,-0.41973661,-0.14184091,-0.26417191,-0.019889,-0.123697,1.028839,0.8
487,16.233333,0.85669501,-0.41968861,-0.14228213,-0.26399038,-0.019918,-0.123722,1.028472,0.8
488,16.266667,0.85671105,-0.41960327,-0.14275023,-0.26382124,-0.019945,-0.123708,1.027921,0.8
489,16.3,0.85670874,-0.41954687,-0.14322095,-0.26366328,-0.019971,-0.123663,1.027305,0.8
490,16.333333,0.85674153,-0.41943983,-0.14368872,-0.26347245,-0.019982,-0.123996,1.026824,0.8
491,16.366667,0.85673744,-0.41936214,-0.14432444,-0.26326187,-0.020187,-0.124647,1.025546,0.8
492,16.4,0.85677457,-0.41923492,-0.14509554,-0.26291958,-0.0205,-0.125256,1.024078,0.8
493,16.433333,0.8569368,-0.41888268,-0.14618499,-0.26234817,-0.021471,-0.12593,1.023075,0.8
494,16.466667,0.85696696,-0.41884037,-0.14754722,-0.26155341,-0.023685,-0.126633,1.021439,0.8
495,16.5,0.85684393,-0.41926005,-0.14907146,-0.26041732,-0.026168,-0.127333,1.018998,0.8
496,16.533333,0.85666934,-0.41991354,-0.15085288,-0.25890862,-0.028221,-0.127871,1.016248,0.8
497,16.566667,0.85649359,-0.42088602,-0.15258388,-0.25688877,-0.030742,-0.127904,1.013571,0.8
498,16.6,0.85620285,-0.42231195,-0.1544416,-0.25439553,-0.033783,-0.1274,1.011037,0.8
499,16.633333,0.85582333,-0.4241377,-0.15647903,-0.25137213,-0.036552,-0.126531,1.008551,0.8
500,16.666667,0.8555564,-0.42591103,-0.15878909,-0.24780853,-0.03872,-0.125495,1.006192,0.8
501,16.7,0.85520161,-0.42784454,-0.16132466,-0.24403609,-0.040085,-0.124193,1.00449,0.8
502,16.733333,0.85491232,-0.42965728,-0.16392311,-0.24010158,-0.04093,-0.122881,1.004003,0.8
503,16.766667,0.85485606,-0.43108338,-0.16629078,-0.23608393,-0.041404,-0.121979,1.003869,0.8
504,16.8,0.85473692,-0.43266101,-0.16820126,-0.23224467,-0.041641,-0.121342,1.003153,0.8
505,16.833333,0.85447796,-0.43436376,-0.16990892,-0.22874985,-0.041776,-0.120869,1.002275,0.8
506,16.866667,0.85411904,-0.43616143,-0.17142441,-0.22551619,-0.041861,-0.120539,1.001604,0.8
507,16.9,0.85351895,-0.4383635,-0.1726409,-0.22257124,-0.041899,-0.120251,1.000938,0.8
508,16.933333,0.85276164,-0.44070363,-0.17372929,-0.21999097,-0.041904,-0.120018,1.000258,0.8
509,16.966667,0.85241544,-0.44195981,-0.17522246,-0.21761555,-0.041961,-0.120009,1.000352,0.8
510,17.0,0.85240682,-0.44233905,-0.17701144,-0.21541987,-0.042067,-0.120155,1.001208,0.8
511,17.033333,0.85233117,-0.44276657,-0.17869693,-0.21344026,-0.04216,-0.12026,1.001963,0.8
512,17.066667,0.85218419,-0.44326889,-0.18027212,-0.21165246,-0.042215,-0.120339,1.00251,0.8
513,17.1,0.85191495,-0.44399411,-0.18162455,-0.21005397,-0.042294,-0.12033,1.002931,0.8
514,17.133333,0.85167922,-0.44466972,-0.18280384,-0.2085524,-0.042399,-0.12032,1.003548,0.8
515,17.166667,0.85158831,-0.44505951,-0.18395453,-0.20707514,-0.042447,-0.12041,1.004307,0.8
516,17.2,0.85143018,-0.44557128,-0.18502535,-0.20566597,-0.042471,-0.120434,1.004634,0.8
517,17.233333,0.85112995,-0.44633593,-0.18599511,-0.20437187,-0.042475,-0.120407,1.004675,0.8
