frame,timestamp,qw,qx,qy,qz,tx,ty,tz,confidence
266,8.866667,0.28989237,0.8641273,-0.40341778,0.08062581,-0.001764,-0.100491,1.007983,0.8
267,8.9,0.28959636,0.86472725,-0.40226572,0.08101245,-0.001749,-0.100426,1.007482,0.8
268,8.933333,0.2893369,0.86530512,-0.4011297,0.08140125,-0.001736,-0.100375,1.007113,0.8
269,8.966667,0.28950674,0.86587546,-0.39970727,0.08172908,-0.001715,-0.100333,1.007061,0.8
270,9.0,0.28980548,0.86640481,-0.39825883,0.08213036,-0.001696,-0.100277,1.006885,0.8
271,9.033333,0.28971951,0.86692004,-0.39710467,0.08258408,-0.001687,-0.100205,1.006241,0.8
272,9.066667,0.28946947,0.86743317,-0.39609126,0.08293875,-0.001682,-0.100143,1.005559,0.8
273,9.1,0.28915479,0.8679473,-0.3951245,0.08326836,-0.001679,-0.100097,1.005032,0.8
274,9.133333,0.28883775,0.86842958,-0.39421356,0.08365692,-0.001676,-0.100029,1.0043,0.8
275,9.166667,0.28867645,0.86882763,-0.39335404,0.08412519,-0.001674,-0.099949,1.003535,0.8
276,9.2,0.28880549,0.86919209,-0.3923619,0.08454965,-0.001664,-0.099879,1.003034,0.8
277,9.233333,0.28918151,0.86948653,-0.39132707,0.08503154,-0.001653,-0.099801,1.002544,0.8
278,9.266667,0.28912404,0.86986517,-0.39040077,0.08561023,-0.001648,-0.099726,1.001864,0.8
279,9.3,0.28875566,0.8703094,-0.38958016,0.08607564,-0.001647,-0.099689,1.001394,0.8
280,9.333333,0.28842636,0.87069749,-0.38887608,0.08643793,-0.001647,-0.099663,1.001002,0.8
281,9.366667,0.28805978,0.87115064,-0.38803457,0.08687515,-0.001639,-0.099585,1.000198,0.8
282,9.4,0.28769017,0.87164532,-0.38709144,0.08734423,-0.001625,-0.09948,0.999196,0.8
283,9.433333,0.28737378,0.87209449,-0.38621568,0.08777792,-0.001614,-0.099374,0.998162,0.8
284,9.466667,0.28709021,0.87246357,-0.38548727,0.08823884,-0.001612,-0.099287,0.997285,0.8
285,9.5,0.28672768,0.87281758,-0.38492608,0.08836641,-0.001611,-0.099277,0.997033,0.8
286,9.533333,0.28626846,0.87328257,-0.38421358,0.08836203,-0.001601,-0.099268,0.996852,0.8
287,9.566667,0.28576745,0.87376776,-0.38343385,0.08857404,-0.001592,-0.099193,0.996088,0.8
288,9.6,0.28519174,0.87415257,-0.38298901,0.08855716,-0.001592,-0.099154,0.995488,0.8
289,9.633333,0.28494601,0.8743962,-0.38264891,0.08841302,-0.001593,-0.099174,0.995583,0.8
290,9.666667,0.28515432,0.87458449,-0.38211345,0.08819466,-0.00158,-0.099166,0.995612,0.8
291,9.7,0.28525784,0.87475208,-0.38178579,0.0876149,-0.001743,-0.09914,0.995254,0.8
292,9.733333,0.28544843,0.8747737,-0.38174602,0.0869491,-0.002793,-0.099151,0.995163,0.8
293,9.766667,0.28606343,0.87445289,-0.38220805,0.0861212,-0.004645,-0.099164,0.994802,0.8
294,9.8,0.28656149,0.87400145,-0.38309936,0.08508145,-0.006296,-0.099392,0.994523,0.8
295,9.833333,0.28680561,0.87360493,-0.38403215,0.08412067,-0.007619,-0.099787,0.994825,0.8
296,9.866667,0.28688718,0.87314323,-0.38523519,0.08312932,-0.008724,-0.100098,0.995239,0.8
297,9.9,0.28665996,0.87285814,-0.38621953,0.08233592,-0.009493,-0.100344,0.996007,0.8
298,9.933333,0.28588888,0.87289485,-0.38682576,0.08177992,-0.010023,-0.100528,0.99693,0.8
299,9.966667,0.28472122,0.8730747,-0.38738933,0.08126444,-0.010387,-0.100624,0.997097,0.8
300,10.0,0.28394206,0.87312566,-0.38794727,0.08077996,-0.01064,-0.100651,0.996719,0.8
301,10.033333,0.28340804,0.87311009,-0.38846788,0.0803204,-0.010819,-0.100668,0.996475,0.8
302,10.066667,0.28308715,0.87308215,-0.38886112,0.07985148,-0.010946,-0.100685,0.996417,0.8
303,10.1,0.28260754,0.87321355,-0.38902043,0.07933587,-0.011023,-0.100666,0.996052,0.8
304,10.133333,0.28164113,0.87346878,-0.38929129,0.07863113,-0.011072,-0.100625,0.995276,0.8
305,10.166667,0.28095741,0.87368928,-0.38944174,0.07787879,-0.011102,-0.100581,0.994678,0.8
306,10.2,0.28020794,0.8739262,-0.38958634,0.07719449,-0.011118,-0.10052,0.993865,0.8
307,10.233333,0.27917262,0.87412832,-0.39001033,0.07651326,-0.011142,-0.100493,0.993281,0.8
308,10.266667,0.27832948,0.87434639,-0.39023779,0.07593122,-0.011154,-0.100464,0.992913,0.8
309,10.3,0.27753986,0.87460602,-0.39031193,0.07544887,-0.011154,-0.100411,0.992387,0.8
310,10.333333,0.27682651,0.8748128,-0.390453,0.07494063,-0.011153,-0.100364,0.99187,0.8
311,10.366667,0.27626935,0.87501727,-0.39051046,0.07430745,-0.011163,-0.10038,0.99216,0.8
312,10.4,0.27554223,0.87529586,-0.39050243,0.07376641,-0.01117,-0.100395,0.992369,0.8
313,10.433333,0.27529029,0.87556013,-0.39016349,0.07336324,-0.011157,-0.100352,0.992146,0.8
314,10.466667,0.27502092,0.87577944,-0.38995117,0.07288314,-0.011147,-0.100318,0.991859,0.8
315,10.5,0.27413231,0.87596412,-0.39026542,0.07232722,-0.011146,-0.10028,0.991117,0.8
316,10.533333,0.27344381,0.87614625,-0.39041531,0.07191747,-0.011145,-0.100261,0.99085,0.8
317,10.566667,0.27384024,0.87622074,-0.38999682,0.07177197,-0.011146,-0.100278,0.991394,0.8
318,10.6,0.27391876,0.87637179,-0.38964498,0.07153867,-0.011143,-0.100277,0.991483,0.8
319,10.633333,0.27301187,0.87659498,-0.38986598,0.07106524,-0.011139,-0.10024,0.990786,0.8
320,10.666667,0.27224067,0.8768291,-0.38995284,0.07065784,-0.011132,-0.100205,0.990314,0.8
321,10.7,0.27142593,0.87710917,-0.38995927,0.07027964,-0.011125,-0.100175,0.989955,0.8
322,10.733333,0.27128855,0.87738982,-0.38948449,0.06993903,-0.011111,-0.100149,0.990004,0.8
323,10.766667,0.27124787,0.87763378,-0.38903612,0.06953013,-0.011097,-0.100118,0.989896,0.8
324,10.8,0.27058812,0.87795905,-0.38881718,0.06921824,-0.011086,-0.100084,0.989545,0.8
325,10.833333,0.27021789,0.87820733,-0.38856232,0.06894571,-0.011095,-0.100126,0.990081,0.8
326,10.866667,0.26988804,0.87834342,-0.38855723,0.06853144,-0.011113,-0.100187,0.990632,0.8
327,10.9,0.26934931,0.8785493,-0.38854055,0.0681052,-0.01112,-0.100223,0.990944,0.8
328,10.933333,0.26891624,0.87874995,-0.38845256,0.06772884,-0.011125,-0.100263,0.991376,0.8
329,10.966667,0.26839679,0.87899878,-0.38829713,0.06745104,-0.011123,-0.100273,0.991494,0.8
330,11.0,0.26773735,0.87925865,-0.38822045,0.06712538,-0.011118,-0.100263,0.991319,0.8
331,11.033333,0.26730673,0.87945717,-0.38814184,0.06669415,-0.011288,-0.100116,0.991533,0.8
332,11.066667,0.2667674,0.87971356,-0.38801492,0.06620895,-0.011576,-0.099854,0.991871,0.8
333,11.1,0.26570296,0.88004926,-0.38808338,0.06562407,-0.011788,-0.099674,0.992113,0.8
334,11.133333,0.26465735,0.88029295,-0.38837852,0.06483004,-0.011957,-0.099592,0.992663,0.8
335,11.166667,0.26361429,0.88047895,-0.38880608,0.06398557,-0.011124,-0.099912,0.993181,0.8
336,11.2,0.26308642,0.88041981,-0.38944106,0.0631043,-0.008974,-0.10076,0.994223,0.8
337,11.233333,0.26333133,0.87999957,-0.39041656,0.0619054,-0.006893,-0.101528,0.994772,0.8
338,11.266667,0.26350228,0.87970941,-0.39114548,0.06068862,-0.005725,-0.102023,0.994914,0.8
339,11.3,0.26326926,0.87957421,-0.39175641,0.05971122,-0.005179,-0.102414,0.995525,0.8
340,11.333333,0.26254334,0.87981332,-0.39180154,0.0590852,-0.004811,-0.102863,0.996045,0.8
341,11.366667,0.26171897,0.88030301,-0.39129647,0.05879506,-0.004737,-0.103341,0.996426,0.8
342,11.4,0.26081989,0.88044145,-0.39164911,0.05836798,-0.00489,-0.103857,0.996387,0.8
343,11.433333,0.25987646,0.88050257,-0.3922001,0.05795279,-0.004999,-0.104377,0.99608,0.8
344,11.466667,0.25923134,0.88059773,-0.3924663,0.057593,-0.005071,-0.104714,0.995761,0.8
345,11.5,0.25851119,0.88079406,-0.39254986,0.05725738,-0.005121,-0.104949,0.995607,0.8
346,11.533333,0.25754117,0.88106926,-0.39260465,0.05701837,-0.005155,-0.105107,0.995392,0.8
347,11.566667,0.25678237,0.88126481,-0.39269216,0.05681561,-0.005179,-0.105188,0.994938,0.8
348,11.6,0.25676282,0.88130693,-0.39269394,0.05623528,-0.005182,-0.105201,0.994255,0.8
349,11.633333,0.25728729,0.88118178,-0.39276599,0.05528822,-0.005173,-0.105157,0.993254,0.8
350,11.666667,0.25786,0.88121528,-0.39244943,0.05432575,-0.005151,-0.105085,0.992276,0.8
351,11.7,0.25849169,0.88135329,-0.39187403,0.05322743,-0.005123,-0.10501,0.991423,0.8
352,11.733333,0.25923078,0.88135609,-0.39151124,0.05224747,-0.005102,-0.104918,0.99043,0.8
353,11.766667,0.26000655,0.88184734,-0.39000115,0.05139029,-0.005053,-0.104794,0.989628,0.8
354,11.8,0.2605942,0.88224046,-0.38883528,0.05049312,-0.00502,-0.104674,0.988587,0.8
355,11.833333,0.26102702,0.88199186,-0.38922792,0.04956695,-0.005032,-0.104574,0.987121,0.8
356,11.866667,0.26181155,0.88171581,-0.3894484,0.04859924,-0.005035,-0.104485,0.986033,0.8
357,11.9,0.2625672,0.88154391,-0.38944002,0.04769976,-0.005031,-0.104393,0.985063,0.8
358,11.933333,0.26312274,0.88155201,-0.38915368,0.04681762,-0.005017,-0.104294,0.984087,0.8
359,11.966667,0.26344628,0.88175065,-0.38858323,0.04598826,-0.005003,-0.104222,0.983437,0.8
360,12.0,0.26306055,0.88205489,-0.38821308,0.04548536,-0.005009,-0.104185,0.98292,0.8
361,12.033333,0.26278307,0.88216971,-0.38819937,0.04497667,-0.005014,-0.104118,0.982036,0.8
362,12.066667,0.26252691,0.88232685,-0.38807075,0.04449771,-0.005014,-0.104051,0.981266,0.8
363,12.1,0.26171542,0.8826833,-0.38783658,0.04424947,-0.005021,-0.104026,0.980909,0.8
364,12.133333,0.26088981,0.88298679,-0.38773892,0.04392452,-0.005029,-0.104001,0.980498,0.8
365,12.166667,0.26038776,0.8834672,-0.38702889,0.0435035,-0.005009,-0.103945,0.980128,0.8
366,12.2,0.25994692,0.88393185,-0.38630605,0.04312443,-0.004992,-0.10389,0.979756,0.8
367,12.233333,0.25979757,0.88406253,-0.3861612,0.04264028,-0.004989,-0.103823,0.979049,0.8
368,12.266667,0.25967365,0.8841364,-0.38613584,0.04208961,-0.004987,-0.103751,0.978244,0.8
369,12.3,0.259228,0.88417071,-0.38641934,0.04151013,-0.004997,-0.103699,0.9774,0.8
370,12.333333,0.25923246,0.88398209,-0.38693894,0.04065025,-0.004999,-0.103615,0.976285,0.8
371,12.366667,0.25956546,0.88377203,-0.3872899,0.03974047,-0.004987,-0.103502,0.975113,0.8
372,12.4,0.25959127,0.88379997,-0.38727431,0.03909725,-0.004973,-0.103399,0.974157,0.8
373,12.433333,0.2592297,0.88404075,-0.38700252,0.03874226,-0.004962,-0.103323,0.973534,0.8
374,12.466667,0.25881853,0.88465069,-0.38591248,0.03844056,-0.004924,-0.103239,0.973233,0.8
375,12.5,0.2584254,0.88543985,-0.3843967,0.03810192,-0.004878,-0.103158,0.97304,0.8
376,12.533333,0.25798602,0.88588578,-0.38369489,0.03778668,-0.004872,-0.103116,0.972712,0.8
377,12.566667,0.25750476,0.8860334,-0.38371,0.03745334,-0.004893,-0.102933,0.972214,0.8
378,12.6,0.25708764,0.88625786,-0.38350646,0.03709108,-0.0049,-0.102632,0.971895,0.8
379,12.633333,0.25842995,0.88629024,-0.38262897,0.03603675,-0.004835,-0.102452,0.971198,0.8
380,12.666667,0.25964009,0.88637234,-0.38171478,0.03499897,-0.004786,-0.102305,0.970531,0.8
381,12.7,0.26041397,0.88626618,-0.38150731,0.03419058,-0.004783,-0.102043,0.969745,0.8
382,12.733333,0.26248543,0.88558402,-0.38177827,0.03298029,-0.004768,-0.101747,0.968249,0.8
383,12.766667,0.26457107,0.88499838,-0.38180504,0.03170047,-0.004742,-0.101496,0.966876,0.8
384,12.8,0.26638563,0.88442981,-0.38196809,0.03038071,-0.004722,-0.101273,0.965322,0.8
385,12.833333,0.26805007,0.88382056,-0.38229838,0.02929724,-0.004715,-0.101066,0.963708,0.8
386,12.866667,0.26986564,0.88324526,-0.38243306,0.02820108,-0.004697,-0.100871,0.962218,0.8
387,12.9,0.27155537,0.88268704,-0.38261141,0.02701432,-0.004679,-0.100692,0.96068,0.8
388,12.933333,0.27318348,0.88209501,-0.3828991,0.02583528,-0.004667,-0.100525,0.959129,0.8
389,12.966667,0.27505708,0.88135529,-0.38332591,0.02485361,-0.004663,-0.100342,0.957541,0.8
390,13.0,0.276798,0.88058079,-0.38389546,0.02417883,-0.004669,-0.100148,0.955788,0.8
391,13.033333,0.27818381,0.87989298,-0.38450784,0.02357599,-0.004678,-0.099969,0.953972,0.8
392,13.066667,0.27954453,0.87922409,-0.38508828,0.02295364,-0.004679,-0.099795,0.952202,0.8
393,13.1,0.2812162,0.87852374,-0.38551675,0.02214331,-0.004658,-0.099605,0.950457,0.8
394,13.133333,0.28304138,0.87782688,-0.38582841,0.02107083,-0.00462,-0.099413,0.948696,0.8
395,13.166667,0.28443135,0.87719575,-0.38629354,0.02009283,-0.004606,-0.099251,0.94692,0.8
396,13.2,0.28554133,0.87657883,-0.38691277,0.01934492,-0.004612,-0.099091,0.945071,0.8
397,13.233333,0.28701759,0.87588553,-0.38742563,0.01862318,-0.004601,-0.098899,0.943244,0.8
398,13.266667,0.28869358,0.87515432,-0.38786608,0.0179117,-0.004583,-0.098701,0.941482,0.8
399,13.3,0.29086764,0.87447519,-0.38782576,0.01674347,-0.004523,-0.098493,0.939845,0.8
400,13.333333,0.29379377,0.87385157,-0.38709281,0.0150935,-0.00442,-0.098271,0.938452,0.8
401,13.366667,0.29664805,0.87326678,-0.38629299,0.01351977,-0.004342,-0.098072,0.937097,0.8
402,13.4,0.29941626,0.87270995,-0.38546782,0.01190802,-0.004277,-0.097886,0.935702,0.8
403,13.433333,0.30248067,0.87201566,-0.38468949,0.01039851,-0.004224,-0.09769,0.93431,0.8
404,13.466667,0.30578735,0.8711832,-0.38399439,0.00906852,-0.004189,-0.097498,0.932979,0.8
405,13.5,0.30850568,0.87026979,-0.38391905,0.00780415,-0.004195,-0.097352,0.931464,0.8
406,13.533333,0.3104096,0.86927939,-0.38464991,0.00660842,-0.004238,-0.097408,0.929701,0.8
407,13.566667,0.31180057,0.86828382,-0.38578896,0.00552178,-0.004102,-0.097921,0.927696,0.8
408,13.6,0.31318216,0.86750839,-0.38642416,0.00474226,-0.00381,-0.098726,0.925621,0.8
409,13.633333,0.3146334,0.86721271,-0.38591233,0.00442918,-0.003362,-0.099498,0.923036,0.8
410,13.666667,0.31559112,0.8669034,-0.38583225,0.00377106,-0.002863,-0.100312,0.919932,0.8
411,13.7,0.3163121,0.86645253,-0.38626341,0.00269197,-0.00256,-0.100969,0.917008,0.8
412,13.733333,0.31715826,0.86586473,-0.38689365,0.00148338,-0.003607,-0.101716,0.913794,0.8
413,13.766667,0.31785078,0.86514992,-0.38792589,3.245e-05,-0.006117,-0.102536,0.910558,0.8
414,13.8,0.31837345,0.86444045,-0.3890743,-0.00150267,-0.007028,-0.102926,0.907665,0.8
415,13.833333,0.31867498,0.8637995,-0.39023994,-0.00307747,-0.005944,-0.103032,0.904782,0.8
416,13.866667,0.31887854,0.86356085,-0.39059146,-0.00417581,-0.004897,-0.102988,0.902157,0.8
417,13.9,0.31914515,0.86362588,-0.39022242,-0.00481524,-0.004256,-0.102857,0.89973,0.8
418,13.933333,0.31934434,0.8637733,-0.38972635,-0.00531542,-0.003849,-0.102681,0.897318,0.8
419,13.966667,0.31956969,0.86389289,-0.38927057,-0.00571989,-0.003586,-0.102486,0.895014,0.8
420,14.0,0.31986451,0.86390347,-0.38899727,-0.00621402,-0.003409,-0.10244,0.892722,0.8
421,14.033333,0.32030265,0.86381497,-0.38882256,-0.00685015,-0.00328,-0.102491,0.890448,0.8
422,14.066667,0.3206954,0.86386374,-0.38838256,-0.0072725,-0.003184,-0.102447,0.888251,0.8
423,14.1,0.32097177,0.86407916,-0.38767007,-0.00750003,-0.00311,-0.102345,0.886157,0.8
424,14.133333,0.3213316,0.8642457,-0.38699624,-0.00769935,-0.003053,-0.1022,0.88407,0.8
425,14.166667,0.32176919,0.86431071,-0.3864856,-0.00777599,-0.003015,-0.102013,0.881908,0.8
426,14.2,0.32217487,0.86440375,-0.38594012,-0.00772841,-0.002982,-0.101801,0.879715,0.8
427,14.233333,0.32258289,0.86451828,-0.38534319,-0.00768469,-0.00295,-0.101576,0.877525,0.8
428,14.266667,0.3230711,0.86455357,-0.38485181,-0.00782759,-0.002919,-0.101348,0.875323,0.8
429,14.3,0.32352845,0.8645989,-0.38436012,-0.00808577,-0.002888,-0.101133,0.873247,0.8
430,14.333333,0.32393287,0.86467613,-0.38384119,-0.0082841,-0.002864,-0.100931,0.871341,0.8
431,14.366667,0.32432251,0.86474751,-0.38334662,-0.00848671,-0.002842,-0.100727,0.869438,0.8
432,14.4,0.32466474,0.86482836,-0.38286902,-0.00871898,-0.00282,-0.100511,0.867435,0.8
433,14.433333,0.32499923,0.86488006,-0.38246191,-0.00899326,-0.002799,-0.10029,0.865387,0.8
434,14.466667,0.32533304,0.86489196,-0.38214338,-0.00931445,-0.00278,-0.100062,0.863269,0.8
435,14.5,0.32564529,0.86497546,-0.38168399,-0.00948341,-0.002758,-0.099822,0.86116,0.8
436,14.533333,0.32593341,0.86515292,-0.38103633,-0.00944193,-0.002733,-0.099581,0.859165,0.8
437,14.566667,0.32624331,0.86533758,-0.38035455,-0.00930509,-0.00271,-0.099336,0.857147,0.8
438,14.6,0.32656849,0.86557461,-0.37953924,-0.00914195,-0.002681,-0.099095,0.855185,0.8
439,14.633333,0.32692736,0.86576516,-0.37879528,-0.00912815,-0.002653,-0.098864,0.853248,0.8
440,14.666667,0.32725652,0.86588456,-0.37823506,-0.00923813,-0.002632,-0.098652,0.851348,0.8
441,14.7,0.32746618,0.86604265,-0.37768813,-0.00936495,-0.002612,-0.098443,0.849419,0.8
442,14.733333,0.32764003,0.86619359,-0.37718672,-0.00953185,-0.002592,-0.098223,0.847383,0.8
443,14.766667,0.32784761,0.86633211,-0.37668433,-0.00967088,-0.002572,-0.097995,0.845327,0.8
444,14.8,0.32813369,0.86637533,-0.37632923,-0.00991911,-0.00269,-0.097762,0.843209,0.8
445,14.833333,0.32847631,0.86632382,-0.37614256,-0.01015523,-0.002917,-0.097533,0.841124,0.8
446,14.866667,0.32881892,0.86629236,-0.37591314,-0.01024562,-0.002943,-0.097302,0.839103,0.8
447,14.9,0.32913817,0.86626593,-0.37569234,-0.01032812,-0.002821,-0.097077,0.83711,0.8
448,14.933333,0.32947764,0.86621976,-0.37549993,-0.01037323,-0.00273,-0.096859,0.83519,0.8
449,14.966667,0.32980144,0.8662513,-0.37514103,-0.01043552,-0.00265,-0.096643,0.833318,0.8
450,15.0,0.33005729,0.86627423,-0.37485658,-0.01066267,-0.002588,-0.096452,0.831542,0.8
451,15.033333,0.33027763,0.86624077,-0.37472862,-0.01104884,-0.002543,-0.096272,0.829773,0.8
452,15.066667,0.33051617,0.8662059,-0.37458791,-0.0114149,-0.002505,-0.096079,0.827959,0.8
453,15.1,0.33081467,0.86615528,-0.3744329,-0.0116912,-0.002474,-0.095873,0.826113,0.8
454,15.133333,0.33112887,0.86612582,-0.37421675,-0.01189746,-0.002444,-0.095646,0.824143,0.8
455,15.166667,0.33141799,0.86612469,-0.37395513,-0.01215335,-0.002415,-0.095428,0.822225,0.8
456,15.2,0.33172764,0.86606396,-0.37381866,-0.01223142,-0.002402,-0.095187,0.82015,0.8
457,15.233333,0.33215523,0.86589042,-0.37384849,-0.01199993,-0.002404,-0.094909,0.817858,0.8
458,15.266667,0.33259695,0.8656923,-0.37392513,-0.01166651,-0.002541,-0.094638,0.815617,0.8
459,15.3,0.33302074,0.86557818,-0.37382359,-0.01129252,-0.00276,-0.09438,0.813494,0.8
460,15.333333,0.33336411,0.86550327,-0.37370101,-0.01095502,-0.002912,-0.094137,0.811409,0.8
461,15.366667,0.33362167,0.86533084,-0.37387746,-0.01071303,-0.003033,-0.093907,0.80924,0.8
462,15.4,0.33391662,0.86512264,-0.3740982,-0.01063232,-0.00311,-0.093682,0.807102,0.8
463,15.433333,0.33424811,0.86489007,-0.37434181,-0.0105625,-0.003163,-0.093454,0.804986,0.8
464,15.466667,0.33464251,0.86466267,-0.37451958,-0.01038928,-0.003195,-0.093202,0.802773,0.8
465,15.5,0.33515492,0.86448048,-0.37448463,-0.01029265,-0.003196,-0.092953,0.800668,0.8
466,15.533333,0.33570139,0.86437396,-0.37424313,-0.01021325,-0.00318,-0.092715,0.798692,0.8
467,15.566667,0.33622511,0.86435538,-0.37381945,-0.01007338,-0.003155,-0.092477,0.79675,0.8
468,15.6,0.3367782,0.86426772,-0.37352811,-0.00992482,-0.003138,-0.092239,0.794748,0.8
469,15.633333,0.33741989,0.86405944,-0.3734324,-0.00986638,-0.003124,-0.091997,0.792662,0.8
470,15.666667,0.33815077,0.86376583,-0.37344987,-0.00989182,-0.003111,-0.091765,0.790629,0.8
471,15.7,0.33883575,0.86340247,-0.37367241,-0.00976951,-0.003116,-0.091538,0.788606,0.8
472,15.733333,0.33943953,0.86312613,-0.37376824,-0.00955988,-0.003113,-0.091321,0.786668,0.8
473,15.766667,0.3400275,0.86292274,-0.37370585,-0.00946421,-0.003092,-0.091103,0.784735,0.8
474,15.8,0.34073106,0.86269229,-0.37359603,-0.00950618,-0.00306,-0.090869,0.782694,0.8
475,15.833333,0.34151881,0.86243342,-0.37347251,-0.00958038,-0.003027,-0.090623,0.78059,0.8
476,15.866667,0.34226162,0.86216027,-0.37342181,-0.00963336,-0.003134,-0.090385,0.778494,0.8
477,15.9,0.34296654,0.86194286,-0.37327195,-0.00982413,-0.003193,-0.090157,0.776449,0.8
478,15.933333,0.34367184,0.8617789,-0.37299384,-0.0101187,-0.003093,-0.089944,0.774537,0.8
479,15.966667,0.34448497,0.86156574,-0.37273311,-0.01022786,-0.003025,-0.089728,0.772704,0.8
480,16.0,0.34548238,0.86122536,-0.37259667,-0.01022318,-0.003106,-0.08962,0.77078,0.8
481,16.033333,0.34650675,0.86081542,-0.37258381,-0.01054447,-0.003282,-0.089628,0.768861,0.8
482,16.066667,0.34761562,0.86037747,-0.37255316,-0.01086915,-0.003399,-0.08945,0.767038,0.8
483,16.1,0.34881506,0.8599968,-0.37230463,-0.01108251,-0.00347,-0.08926,0.765336,0.8
484,16.133333,0.34998829,0.85966524,-0.37196388,-0.01125741,-0.003517,-0.08921,0.763752,0.8
485,16.166667,0.35109818,0.8593688,-0.37159791,-0.01141572,-0.003548,-0.089137,0.762257,0.8
486,16.2,0.35210037,0.85922576,-0.37097366,-0.0116176,-0.003555,-0.089041,0.760821,0.8
487,16.233333,0.35303952,0.85916805,-0.37020921,-0.01176846,-0.003549,-0.088922,0.759403,0.8
488,16.266667,0.35395406,0.85898305,-0.36975654,-0.0120313,-0.003557,-0.088827,0.758125,0.8
489,16.3,0.35500708,0.85869081,-0.36942259,-0.01212487,-0.003564,-0.088685,0.756695,0.8
490,16.333333,0.3562498,0.85817633,-0.36942348,-0.01207284,-0.00357,-0.088744,0.754933,0.8
491,16.366667,0.35761261,0.85747769,-0.36973727,-0.01181428,-0.003717,-0.0891,0.753049,0.8
492,16.4,0.35895341,0.85682235,-0.36997424,-0.01126795,-0.003954,-0.089423,0.75121,0.8
493,16.433333,0.3603099,0.85606409,-0.37042654,-0.01073495,-0.004679,-0.089773,0.749545,0.8
494,16.466667,0.36121007,0.85549563,-0.37085733,-0.01092515,-0.006279,-0.090269,0.74761,0.8
495,16.5,0.36162054,0.8554361,-0.37055632,-0.01215196,-0.008066,-0.090852,0.745602,0.8
496,16.533333,0.36191887,0.85559791,-0.36983342,-0.0137911,-0.009564,-0.091347,0.743829,0.8
497,16.566667,0.36207602,0.85573324,-0.36928801,-0.01574591,-0.011475,-0.091498,0.742105,0.8
498,16.6,0.36224174,0.85592978,-0.36855174,-0.0182959,-0.013808,-0.091271,0.740616,0.8
499,16.633333,0.36249082,0.85596549,-0.36805226,-0.0214714,-0.015985,-0.09079,0.73919,0.8
500,16.666667,0.36290544,0.85581401,-0.3677717,-0.02502004,-0.017728,-0.09011,0.737696,0.8
501,16.7,0.3636856,0.85554851,-0.36735641,-0.02861465,-0.018843,-0.089151,0.736405,0.8
502,16.733333,0.36486943,0.85508097,-0.36696411,-0.03231369,-0.019539,-0.088019,0.735074,0.8
503,16.766667,0.36612978,0.85472804,-0.36618301,-0.03604106,-0.01995,-0.087082,0.733707,0.8
504,16.8,0.36721311,0.85464025,-0.36492825,-0.03964781,-0.020178,-0.086419,0.732327,0.8
505,16.833333,0.36817805,0.85472412,-0.36337477,-0.04301598,-0.020306,-0.085927,0.730981,0.8
506,16.866667,0.36902322,0.85499204,-0.36152636,-0.04592571,-0.020386,-0.085558,0.729879,0.8
507,16.9,0.36963565,0.85544074,-0.35952932,-0.04826269,-0.020432,-0.085263,0.728845,0.8
508,16.933333,0.37027225,0.855844,-0.35761164,-0.0504324,-0.020456,-0.085027,0.727838,0.8
509,16.966667,0.37099136,0.85613377,-0.35585089,-0.0526358,-0.02046,-0.084826,0.726776,0.8
510,17.0,0.37158131,0.85646517,-0.35414656,-0.05454319,-0.02046,-0.084659,0.72581,0.8
511,17.033333,0.37196449,0.85691844,-0.35234431,-0.05645074,-0.020452,-0.084516,0.724916,0.8
512,17.066667,0.37236415,0.85734285,-0.35056682,-0.0584045,-0.020427,-0.084371,0.72391,0.8
513,17.1,0.37286827,0.85776546,-0.34870547,-0.06010127,-0.020404,-0.084239,0.723038,0.8
514,17.133333,0.3733521,0.85820913,-0.34680082,-0.06176163,-0.020387,-0.08413,0.722336,0.8
515,17.166667,0.37372562,0.85865159,-0.34500767,-0.06337435,-0.02037,-0.084029,0.72162,0.8
516,17.2,0.37394575,0.85913993,-0.34328982,-0.06477072,-0.020346,-0.08392,0.720804,0.8
517,17.233333,0.3741112,0.85961153,-0.34166779,-0.06612067,-0.020324,-0.083816,0.719987,0.8
518,17.266667,0.37426852,0.86008294,-0.34003719,-0.06749156,-0.020307,-0.083729,0.719322,0.8
519,17.3,0.37439169,0.8605467,-0.3384688,-0.06876849,-0.020288,-0.083642,0.718633,0.8
520,17.333333,0.37447141,0.86102262,-0.33693816,-0.06988478,-0.020268,-0.083555,0.717936,0.8
521,17.366667,0.37452082,0.86155301,-0.33528357,-0.07103159,-0.020247,-0.083472,0.71732,0.8
522,17.4,0.37457425,0.86206305,-0.33367962,-0.07210645,-0.020222,-0.083501,0.716626,0.8
523,17.433333,0.37458953,0.86255324,-0.33219534,-0.07301264,-0.020193,-0.083605,0.715779,0.8
524,17.466667,0.374534,0.86307727,-0.33068476,-0.07395599,-0.020168,-0.08366,0.715003,0.8
525,17.5,0.37460806,0.86357584,-0.32906246,-0.07498982,-0.020024,-0.083685,0.714409,0.8
526,17.533333,0.37474227,0.86410842,-0.32725752,-0.07607481,-0.019905,-0.083668,0.713778,0.8
527,17.566667,0.37469613,0.86475693,-0.325352,-0.07709957,-0.019928,-0.083623,0.71309,0.8
528,17.6,0.37464297,0.86533269,-0.3236609,-0.07801032,-0.019821,-0.08357,0.712363,0.8
