frame,timestamp,qw,qx,qy,qz,tx,ty,tz,confidence
81,2.7,0.46103404,0.74079332,0.41537992,0.25716219,-0.343788,0.044265,0.929287,0.8
82,2.733333,0.45700037,0.74466338,0.4000478,0.27674695,-0.347239,0.038526,0.931746,0.8
83,2.766667,0.45402128,0.74947781,0.38133596,0.29450055,-0.350094,0.031034,0.93698,0.8
84,2.8,0.44868833,0.75961516,0.36201251,0.30101582,-0.345369,0.021256,0.935574,0.8
85,2.833333,0.46078279,0.76527624,0.3385213,0.2956938,-0.336822,0.010685,0.937939,0.8
86,2.866667,0.46881693,0.77731499,0.3059371,0.28704458,-0.327343,0.002109,0.945767,0.8
87,2.9,0.46825451,0.7956392,0.26682764,0.27658452,-0.316846,-0.005489,0.953052,0.8
88,2.933333,0.49461047,0.79798234,0.22366278,0.26183896,-0.307667,-0.013653,0.963666,0.8
89,2.966667,0.51529822,0.79811012,0.19006228,0.24771823,-0.300278,-0.020145,0.971245,0.8
90,3.0,0.519704,0.80418105,0.16490544,0.23665754,-0.294679,-0.025407,0.980107,0.8
91,3.033333,0.5202058,0.8124096,0.13469927,0.22634635,-0.2859,-0.032105,0.989616,0.8
92,3.066667,0.51999907,0.82047496,0.10469236,0.21321659,-0.276036,-0.039602,0.99992,0.8
93,3.1,0.52498653,0.82412784,0.07545564,0.19876843,-0.266,-0.046195,1.010188,0.8
94,3.133333,0.53084585,0.82456039,0.05237485,0.18857283,-0.258349,-0.050687,1.018935,0.8
95,3.166667,0.53259576,0.82617854,0.03579447,0.18024853,-0.251727,-0.055051,1.026548,0.8
96,3.2,0.53346475,0.82828549,0.01797353,0.17039795,-0.239805,-0.059785,1.023711,0.8
97,3.233333,0.53692036,0.82849287,-0.00012974,0.15911023,-0.227117,-0.064809,1.024554,0.8
98,3.266667,0.54038591,0.82762765,-0.01585871,0.15087758,-0.219512,-0.069342,1.032065,0.8
99,3.3,0.54212693,0.82740552,-0.0293011,0.14366608,-0.211753,-0.073062,1.034047,0.8
100,3.333333,0.54354558,0.82727597,-0.04400102,0.13504291,-0.201105,-0.077173,1.037012,0.8
